,dayofmonth,day,hour,temp,pressure,humidity,wind,visibility,dew_point,energy
2000,6,3,4,6.34,753.92,95.0,4.0,20.83,5.6,330
2001,6,3,5,6.69,753.76,93.75,4.83,22.42,5.68,290
2002,6,3,6,7.22,753.74,91.58,5.58,23.42,5.88,370
2003,6,3,7,7.36,753.88,90.17,5.0,24.83,5.83,450
2004,6,3,8,7.39,754.0,88.07,5.0,27.4,5.55,550
2005,6,3,9,8.29,754.0,84.5,5.42,29.0,5.83,440
2006,6,3,10,9.61,754.0,76.42,5.58,33.58,5.63,500
2007,6,3,11,10.07,753.83,70.83,5.42,34.17,5.03,410
2008,6,3,12,10.38,753.31,70.33,7.25,31.83,5.17,620
2009,6,3,13,10.42,752.82,68.83,9.0,40.0,4.82,630
2010,6,3,14,10.72,752.49,70.83,9.0,40.0,5.58,650
2011,6,3,15,11.01,751.95,74.92,8.58,40.0,6.65,530
2012,6,3,16,10.89,751.43,79.0,7.58,40.0,7.33,610
2013,6,3,17,10.83,751.23,80.33,7.67,40.0,7.6,530
2014,6,3,18,9.99,751.3,78.56,8.11,40.0,6.44,300
2015,6,3,19,9.56,751.3,73.83,7.42,40.0,5.08,820
2016,6,3,20,8.72,751.42,73.75,8.0,40.0,4.17,730
2017,6,3,21,8.48,751.6,72.0,7.58,40.0,3.62,310
2018,6,3,22,8.01,751.64,74.08,7.0,35.42,3.58,310
2019,6,3,23,7.39,751.74,78.25,6.17,28.58,3.78,330
2020,7,4,0,6.85,751.76,82.08,5.0,27.58,3.98,330
2021,7,4,1,6.21,751.7,86.25,5.0,27.0,4.02,310
2022,7,4,2,5.59,751.7,88.0,5.0,26.58,3.73,330
2023,7,4,3,5.22,751.66,87.58,5.0,31.83,3.33,270
2024,7,4,4,5.02,751.64,88.25,5.0,40.0,3.18,290
2025,7,4,5,4.52,751.66,90.42,4.58,40.0,3.05,320
2026,7,4,6,4.0,751.68,90.58,4.42,40.0,2.62,400
2027,7,4,7,4.03,751.9,90.33,5.0,36.0,2.6,370
2028,7,4,8,4.57,752.26,89.06,5.39,28.39,2.92,180
2029,7,4,9,5.8,752.57,83.33,6.0,32.67,3.13,240
2030,7,4,10,7.34,752.74,76.75,6.42,40.0,3.45,280
2031,7,4,11,8.52,752.8,71.67,7.0,40.0,3.55,320
2032,7,4,12,9.1,752.8,66.58,7.0,40.0,3.16,270
2033,7,4,13,9.93,752.8,62.25,7.42,40.0,2.98,260
2034,7,4,14,10.81,752.8,58.25,7.17,34.58,2.8,310
2035,7,4,15,10.48,752.76,59.58,6.0,27.83,2.84,310
2036,7,4,16,10.39,752.62,59.42,6.0,33.58,2.82,290
2037,7,4,17,10.06,752.5,57.08,6.83,40.0,1.87,300
2038,7,4,18,9.71,752.62,55.92,7.17,40.0,1.16,340
2039,7,4,19,9.17,752.92,60.42,5.17,40.0,1.76,670
2040,7,4,20,8.83,753.31,62.67,4.0,40.0,1.95,720
2041,7,4,21,8.06,753.77,69.17,4.0,40.0,2.68,520
2042,7,4,22,7.13,754.0,75.0,4.0,40.0,3.03,340
2043,7,4,23,6.73,754.08,79.17,3.58,40.0,3.38,230
2044,8,5,0,6.31,754.14,87.08,3.0,37.5,4.35,350
2045,8,5,1,5.86,753.99,92.08,3.0,31.5,4.7,310
2046,8,5,2,5.72,753.94,95.0,3.0,27.58,4.98,320
2047,8,5,3,5.73,753.96,95.42,2.58,24.08,5.02,320
2048,8,5,4,5.71,753.9,95.58,2.0,20.0,5.07,260
2049,8,5,5,5.71,753.94,95.83,2.0,38.33,5.09,300
2050,8,5,6,4.92,754.08,97.0,2.0,62.75,4.47,330
2051,8,5,7,4.82,754.37,97.83,1.58,61.0,4.5,400
2052,8,5,8,5.6,754.53,97.33,1.0,62.33,5.17,270
2053,8,5,9,6.5,754.5,91.5,1.0,42.5,5.2,390
2054,8,5,10,7.75,754.6,85.75,1.25,20.0,5.48,510
2055,8,5,11,9.65,754.6,74.5,2.0,21.0,5.3,610
2056,8,5,12,9.5,754.6,72.0,2.0,23.75,4.62,520
2057,8,5,13,10.18,754.47,70.67,2.42,26.92,5.08,830
2058,8,5,14,10.42,754.17,70.5,3.0,26.08,5.18,530
2059,8,5,15,10.7,753.97,65.75,3.0,29.92,4.4,240
2060,8,5,18,10.3,753.2,70.0,3.0,40.0,5.0,720
2061,8,5,19,9.42,753.24,77.25,1.58,34.17,5.62,820
2062,8,5,20,9.01,753.34,80.25,1.42,26.0,5.76,770
2063,8,5,21,8.27,753.32,82.83,1.58,25.58,5.53,380
2064,8,5,22,7.92,753.16,83.17,1.0,26.67,5.22,270
2065,8,5,23,7.98,753.02,83.67,1.42,28.17,5.31,260
2066,9,6,0,7.47,752.86,85.17,2.0,27.42,5.14,310
2067,9,6,1,6.83,752.67,85.67,2.0,27.17,4.58,310
2068,9,6,2,5.85,752.42,89.25,2.0,25.17,4.2,300
2069,9,6,3,4.38,752.13,91.83,2.0,22.75,3.17,320
2070,9,6,4,4.09,751.78,92.17,2.0,22.25,2.91,300
2071,9,6,5,3.96,751.43,91.83,1.58,22.75,2.74,300
2072,9,6,6,3.2,751.12,93.0,1.42,21.0,2.1,300
2073,9,6,7,3.91,750.92,91.33,2.0,21.42,2.56,290
2074,9,6,8,5.9,750.72,84.83,2.42,24.5,3.45,290
2075,9,6,9,8.13,750.52,75.67,3.42,33.0,4.01,470
2076,9,6,10,9.72,750.36,69.33,4.42,33.75,4.34,300
2077,9,6,11,10.59,750.26,66.17,5.42,26.67,4.48,460
2078,9,6,12,11.62,750.08,61.67,6.42,33.58,4.39,580
2079,9,6,13,12.5,749.8,56.0,7.0,40.0,3.85,470
2080,9,6,14,13.12,749.38,50.5,7.42,40.0,2.98,700
2081,9,6,15,14.1,749.07,47.67,7.67,40.0,3.07,620
2082,9,6,16,13.92,748.57,50.5,7.0,40.0,3.68,360
2083,9,6,17,13.47,748.42,51.42,6.58,40.0,3.58,690
2084,9,6,18,13.02,748.3,51.83,6.0,40.0,3.37,270
2085,9,6,19,12.68,748.51,53.33,5.58,40.0,3.33,640
2086,9,6,20,10.92,749.22,68.0,5.0,40.0,5.05,530
2087,9,6,21,9.24,749.88,86.17,4.17,33.33,7.05,490
2088,9,6,22,8.39,750.08,92.0,3.0,24.0,7.15,270
2089,9,6,23,7.68,750.41,92.42,2.58,30.67,6.47,330
2090,10,7,0,6.89,750.91,94.67,1.58,35.42,6.04,300
2091,10,7,1,6.56,751.37,96.58,1.42,29.0,6.02,330
2092,10,7,2,6.25,751.64,96.42,2.0,26.92,5.69,310
2093,10,7,3,5.73,751.87,97.0,2.0,24.42,5.23,320
2094,10,7,4,5.04,752.1,96.58,2.0,23.33,4.5,250
2095,10,7,5,4.23,752.14,96.42,1.58,21.0,3.68,310
2096,10,7,6,3.21,752.32,96.17,1.0,13.5,2.62,320
2097,10,7,7,2.22,752.75,96.67,1.0,20.08,1.78,340
2098,10,7,8,3.47,753.17,98.0,1.33,37.33,3.2,470
2099,10,7,9,6.48,753.42,88.5,2.0,30.67,4.62,500
2100,10,7,10,8.17,753.52,76.25,2.25,40.0,4.22,350
2101,10,7,11,10.27,753.26,67.25,3.42,40.0,4.43,350
2102,10,7,12,11.53,752.99,62.0,4.0,40.0,4.49,340
2103,10,7,13,12.38,752.62,60.33,4.42,35.42,4.86,370
2104,10,7,14,12.86,752.38,58.83,5.0,33.58,4.92,340
2105,10,7,15,13.47,751.99,56.67,4.58,40.0,4.93,300
2106,10,7,16,14.65,751.49,54.08,4.42,40.0,5.41,340
2107,10,7,17,14.88,751.12,57.83,5.0,40.0,6.48,520
2108,10,7,18,14.74,750.87,60.73,5.43,40.0,7.08,660
2109,10,7,19,14.55,750.7,63.83,5.17,40.0,7.7,750
2110,10,7,20,12.87,750.78,71.25,4.0,34.58,7.66,610
2111,10,7,21,11.46,750.86,76.25,4.0,32.42,7.31,510
2112,10,7,22,11.35,750.72,72.67,3.58,40.0,6.52,280
2113,10,7,23,10.47,750.6,71.67,3.42,40.0,5.5,300
2114,11,1,0,10.66,750.6,67.0,4.0,40.0,4.76,310
2115,11,1,1,10.22,750.6,68.67,4.0,35.42,4.7,300
2116,11,1,2,9.58,750.52,71.83,4.0,28.58,4.7,340
2117,11,1,3,9.28,750.32,73.42,4.42,27.58,4.7,310
2118,11,1,4,8.98,750.16,74.42,4.58,27.42,4.62,310
2119,11,1,5,8.8,750.02,74.58,3.58,33.0,4.42,390
2120,11,1,6,9.26,749.82,71.08,3.83,40.0,4.22,280
2121,11,1,7,10.15,749.74,67.42,4.58,40.0,4.35,330
2122,11,1,8,11.54,749.8,63.42,4.83,34.58,4.62,310
2123,11,1,9,13.5,749.84,56.17,6.0,27.83,4.83,330
2124,11,1,10,14.66,749.98,53.75,5.17,33.58,5.34,510
2125,11,1,11,15.63,750.14,51.17,4.42,40.0,5.48,570
2126,11,1,12,16.31,750.2,50.42,5.42,40.0,5.89,470
2127,11,1,13,16.85,750.16,50.17,6.0,40.0,6.26,480
2128,11,1,14,17.45,750.14,49.42,6.42,40.0,6.62,480
2129,11,1,15,16.42,750.49,57.92,6.58,40.0,7.87,520
2130,11,1,16,14.83,750.78,67.75,5.17,40.0,8.88,530
2131,11,1,17,15.07,750.63,68.33,3.67,40.0,9.23,290
2132,11,1,18,14.89,750.66,71.33,2.17,40.0,9.66,600
2133,11,1,19,14.68,750.52,74.83,0.58,40.0,10.18,730
2134,11,1,20,13.59,750.57,76.75,1.67,40.0,9.54,640
2135,11,1,21,13.05,750.88,68.0,4.0,40.0,7.21,440
2136,11,1,22,12.41,751.12,69.67,4.0,40.0,6.88,370
2137,11,1,23,11.58,751.34,74.92,4.83,40.0,7.17,330
2138,12,2,0,10.21,751.52,81.92,5.17,40.0,7.15,330
2139,12,2,1,8.56,751.66,87.25,3.17,35.42,6.51,290
2140,12,2,2,7.8,751.6,89.0,2.42,33.58,6.06,330
2141,12,2,3,7.55,751.52,88.58,2.58,40.0,5.75,320
2142,12,2,4,6.74,751.48,89.25,1.58,40.0,5.15,310
2143,12,2,5,6.27,751.6,91.83,1.0,40.0,5.05,310
2144,12,2,6,6.88,751.64,92.58,1.42,34.17,5.69,370
2145,12,2,7,7.78,751.82,91.58,2.42,26.83,6.43,430
2146,12,2,8,9.34,752.04,86.0,2.58,33.0,7.07,380
2147,12,2,9,11.38,752.06,76.5,2.42,40.0,7.38,340
2148,12,2,10,12.74,752.0,70.5,3.0,40.0,7.5,370
2149,12,2,11,13.54,751.96,65.33,3.0,40.0,7.17,280
2150,12,2,12,14.31,751.82,59.25,3.42,40.0,6.37,360
2151,12,2,13,15.05,751.66,54.83,4.0,40.0,5.94,370
2152,12,2,14,14.41,751.6,58.92,4.0,40.0,6.42,360
2153,12,2,15,13.62,751.6,55.08,4.0,40.0,4.5,350
2154,12,2,16,12.87,751.5,48.0,3.67,40.0,1.93,350
2155,12,2,17,13.15,751.25,57.5,3.0,40.0,4.9,260
2156,12,2,18,13.9,751.2,59.0,3.0,40.0,6.0,140
2157,12,2,19,12.05,751.0,66.5,2.5,40.0,5.85,440
2158,12,2,21,9.67,751.34,77.83,1.83,40.0,5.89,600
2159,12,2,22,8.83,751.48,82.67,2.58,40.0,6.05,380
2160,12,2,23,8.47,751.64,82.17,2.0,40.0,5.58,390
2161,13,3,0,7.59,751.66,86.33,2.0,40.0,5.4,320
2162,13,3,1,7.88,751.47,84.42,2.0,40.0,5.36,330
2163,13,3,2,7.45,751.3,85.83,2.0,40.0,5.18,300
2164,13,3,3,7.1,751.17,86.17,1.58,40.0,4.88,340
2165,13,3,4,6.31,750.79,87.5,1.0,40.0,4.37,300
2166,13,3,5,5.32,750.38,90.6,1.0,40.0,3.94,540
2167,13,3,6,5.33,750.2,91.0,1.0,40.0,4.0,480
2168,13,3,7,5.25,750.4,94.5,2.0,40.0,4.45,280
2169,13,3,8,6.25,750.6,94.75,2.17,40.0,5.48,390
2170,13,3,9,7.72,750.64,90.08,1.0,40.0,6.18,370
2171,13,3,10,9.01,750.82,81.83,1.0,40.0,5.96,410
2172,13,3,11,10.42,751.12,76.0,1.0,40.0,6.32,340
2173,13,3,12,10.75,751.42,79.75,1.83,40.0,7.32,340
2174,13,3,13,10.23,751.72,87.08,3.0,35.0,8.11,550
2175,13,3,14,10.04,751.98,90.42,2.58,25.5,8.52,450
2176,13,3,15,10.14,752.14,91.0,2.0,24.92,8.7,490
2177,13,3,16,10.13,752.17,91.33,1.67,26.67,8.7,460
2178,13,3,17,10.04,752.1,92.0,1.0,22.42,8.78,560
2179,13,3,18,10.35,752.0,85.0,1.5,27.25,7.8,230
2180,13,3,19,10.77,752.03,79.83,2.17,40.0,7.33,110
2181,13,3,20,9.82,752.27,86.75,1.58,34.17,7.65,590
2182,13,3,21,7.93,752.75,93.25,1.0,23.92,6.84,310
2183,13,3,22,6.17,753.18,95.42,1.0,36.0,5.45,290
2184,13,3,23,4.79,753.42,96.42,1.0,35.75,4.27,310
2185,14,4,0,4.17,753.6,96.17,0.58,4.75,3.64,330
2186,14,4,1,3.41,753.68,95.83,0.42,3.42,2.83,320
2187,14,4,2,2.46,753.84,97.83,1.0,3.58,2.18,320
2188,14,4,3,1.49,753.86,99.0,1.0,2.17,1.39,320
2189,14,4,4,1.41,753.84,99.0,1.0,28.08,1.31,320
2190,14,4,5,1.82,753.82,99.0,1.0,66.0,1.72,300
2191,14,4,6,1.71,753.78,99.42,1.0,38.92,1.65,380
2192,14,4,7,1.68,754.07,100.0,1.0,3.92,1.68,470
2193,14,4,8,3.16,754.3,100.0,1.0,20.5,3.16,480
2194,14,4,9,6.21,754.34,95.83,1.42,48.42,5.58,390
2195,14,4,10,9.52,754.52,84.58,2.0,47.17,6.98,470
2196,14,4,11,12.05,754.58,72.83,2.0,26.67,7.18,490
2197,14,4,12,14.05,754.36,65.75,2.0,33.58,7.66,370
2198,14,4,13,14.69,754.13,61.92,2.42,40.0,7.35,320
2199,14,4,14,15.72,753.78,59.0,3.0,40.0,7.58,420
2200,14,4,15,16.27,753.39,57.33,3.0,40.0,7.73,550
2201,14,4,16,16.18,753.02,51.25,3.83,40.0,6.01,490
2202,14,4,17,16.58,752.89,46.83,4.92,40.0,5.03,210
2203,14,4,18,15.3,752.63,56.67,3.67,40.0,6.63,440
2204,14,4,19,14.68,752.19,61.67,2.63,40.0,7.23,720
2205,14,4,20,13.56,751.83,68.0,2.0,40.0,7.76,460
2206,14,4,21,13.29,751.47,70.08,2.0,40.0,7.91,340
2207,14,4,22,12.96,751.17,72.17,2.83,40.0,8.03,300
2208,14,4,23,11.94,751.12,78.5,3.58,32.08,8.26,320
2209,15,5,0,10.14,751.09,92.33,2.17,38.92,8.94,310
2210,15,5,1,9.42,750.38,97.83,1.42,60.67,9.04,310
2211,15,5,2,9.3,749.55,99.0,2.0,58.5,9.14,340
2212,15,5,3,9.42,748.95,98.17,2.0,44.5,9.16,290
2213,15,5,4,9.6,748.35,94.92,3.25,28.33,8.81,330
2214,15,5,5,9.6,747.92,92.83,5.0,35.42,8.48,320
2215,15,5,6,9.6,747.8,94.0,5.0,29.0,8.6,90
2216,15,5,7,9.73,747.97,91.0,5.33,28.67,8.37,280
2217,15,5,8,9.78,748.12,90.0,5.92,29.92,8.28,230
2218,15,5,9,10.05,748.3,88.0,5.5,34.5,8.15,290
2219,15,5,11,11.74,748.54,78.08,6.42,40.0,8.06,370
2220,15,5,12,13.03,748.42,73.5,6.83,35.0,8.39,460
2221,15,5,13,13.74,748.13,68.75,8.0,33.0,8.09,380
2222,15,5,14,13.6,747.69,63.25,7.58,40.0,6.72,430
2223,15,5,15,14.88,747.28,54.67,7.83,35.0,5.82,400
2224,15,5,16,15.52,746.89,51.53,8.86,29.67,5.54,500
2225,15,5,17,15.09,746.39,55.19,8.53,33.67,6.1,480
2226,15,5,18,14.62,745.85,59.17,8.17,38.0,6.72,470
2227,15,5,19,13.86,745.35,64.75,7.17,40.0,7.29,740
2228,15,5,20,12.77,744.92,73.75,4.75,35.42,8.12,660
2229,15,5,21,12.13,744.67,79.42,4.67,33.58,8.66,620
2230,15,5,22,11.36,744.58,80.42,5.75,40.0,8.14,490
2231,15,5,23,10.72,744.7,80.58,5.25,40.0,7.54,340
2232,16,6,0,10.78,744.62,78.75,6.58,40.0,7.22,320
2233,16,6,1,10.39,744.54,78.67,6.42,40.0,6.78,330
2234,16,6,2,10.1,744.64,81.42,7.0,40.0,7.02,300
2235,16,6,3,9.85,744.7,83.25,6.58,40.0,7.12,340
2236,16,6,4,9.38,744.78,86.25,5.58,35.0,7.12,290
2237,16,6,5,9.24,744.98,88.42,5.0,27.58,7.42,320
2238,16,6,6,9.09,745.18,89.42,5.0,26.17,7.43,320
2239,16,6,7,8.8,745.42,89.58,4.58,24.58,7.16,390
2240,16,6,8,9.22,745.72,86.5,4.83,24.0,7.1,620
2241,16,6,9,10.32,745.96,81.83,5.42,25.17,7.33,280
2242,16,6,10,10.63,746.03,80.33,5.17,26.33,7.32,210
2243,16,6,11,9.47,746.78,74.5,6.0,38.0,5.15,170
2244,16,6,12,9.72,746.98,72.33,5.58,40.0,4.94,650
2245,16,6,13,10.7,747.15,70.0,5.0,40.0,5.35,400
2246,16,6,15,10.63,747.56,68.0,4.42,32.42,4.93,680
2247,16,6,16,8.18,748.17,83.83,3.33,40.0,5.57,110
2248,16,6,17,7.68,748.32,86.58,3.0,40.0,5.61,210
2249,16,6,18,8.7,748.55,81.5,2.5,34.5,5.65,540
2250,16,6,19,8.47,748.68,81.83,2.42,33.58,5.48,680
2251,16,6,20,7.79,748.97,84.25,2.58,34.58,5.3,610
2252,16,6,21,6.71,749.37,86.83,2.0,27.0,4.63,570
2253,16,6,22,5.18,749.77,88.42,2.0,32.42,3.41,380
2254,16,6,23,4.39,750.08,90.67,2.0,40.0,3.04,330
2255,17,7,0,3.81,750.37,93.0,1.58,40.0,2.81,310
2256,17,7,1,3.61,750.85,93.42,1.0,40.0,2.65,330
2257,17,7,2,3.02,751.24,95.25,1.0,50.42,2.29,290
2258,17,7,3,1.59,751.47,97.0,1.0,63.75,1.13,350
2259,17,7,4,1.09,751.74,97.83,1.0,54.92,0.78,290
2260,17,7,5,1.18,751.92,98.58,1.0,53.33,0.93,310
2261,17,7,6,1.74,752.27,97.58,1.0,47.08,1.4,300
2262,17,7,7,2.38,752.79,96.17,1.42,23.25,1.82,380
2263,17,7,8,3.42,753.32,94.0,2.17,27.5,2.48,150
2264,17,7,9,5.25,754.07,85.25,3.42,40.0,2.98,620
2265,17,7,10,6.3,754.3,80.0,4.0,40.0,3.1,150
2266,17,7,11,7.9,755.25,74.0,4.0,40.0,3.55,500
2267,17,7,12,6.85,755.65,71.0,2.5,40.0,1.95,570
2268,17,7,13,7.08,755.92,74.5,2.67,40.0,2.8,430
2269,17,7,14,8.81,756.14,75.08,4.58,40.0,4.57,420
2270,17,7,15,9.35,756.37,71.0,5.25,40.0,4.31,570
2271,17,7,16,9.41,756.77,68.5,7.42,40.0,3.81,550
2272,17,7,17,9.07,757.08,65.75,7.5,40.0,2.92,470
2273,17,7,18,9.01,757.47,66.75,5.58,40.0,3.06,730
2274,17,7,19,8.14,757.91,67.5,4.17,40.0,2.38,740
2275,17,7,20,6.88,758.45,74.75,2.58,40.0,2.62,540
2276,17,7,21,5.33,759.09,83.75,1.58,40.0,2.76,470
2277,17,7,22,4.77,759.67,87.33,1.0,40.0,2.78,320
2278,17,7,23,4.92,759.94,85.42,1.0,40.0,2.61,340
2279,18,1,0,3.9,760.12,87.25,1.0,40.0,1.91,340
2280,18,1,1,2.82,760.34,90.67,1.0,40.0,1.38,400
2281,18,1,2,1.92,760.48,93.83,1.0,33.75,0.99,320
2282,18,1,3,1.15,760.6,96.25,1.0,24.17,0.62,280
2283,18,1,4,0.72,760.64,97.17,1.0,21.75,0.29,280
2284,18,1,5,0.52,760.74,96.42,1.42,37.5,0.0,320
2285,18,1,6,0.36,760.92,97.42,2.0,61.58,0.0,330
2286,18,1,7,1.18,761.27,97.58,2.0,61.42,0.79,300
2287,18,1,8,3.86,761.5,92.0,2.42,52.83,2.61,320
2288,18,1,9,6.78,761.62,81.25,3.0,40.0,3.72,300
2289,18,1,10,8.46,761.84,71.83,3.0,35.42,3.57,310
2290,18,1,11,9.72,761.9,59.33,3.42,33.58,1.98,490
2291,18,1,12,10.89,761.9,47.92,4.0,40.0,0.15,290
2292,18,1,13,11.22,761.98,48.75,4.0,40.0,0.72,320
2293,18,1,14,11.1,762.14,53.58,4.0,40.0,1.88,240
2294,18,1,15,10.77,762.24,54.25,4.42,40.0,1.7,330
2295,18,1,16,10.63,762.26,54.75,5.0,40.0,1.7,420
2296,18,1,17,11.2,762.18,53.25,5.0,40.0,1.85,450
2297,18,1,18,11.55,762.15,53.0,5.0,40.0,2.15,530
2298,18,1,19,11.06,762.32,53.67,5.42,40.0,1.96,700
2299,18,1,20,9.47,762.67,58.92,4.75,40.0,1.73,750
2300,18,1,21,7.76,763.07,64.25,2.58,40.0,1.29,370
2301,18,1,22,6.58,763.47,67.67,2.0,40.0,0.96,250
2302,18,1,23,6.17,763.7,71.67,2.0,40.0,1.4,310
2303,19,2,0,6.69,763.74,73.17,2.42,40.0,2.22,320
2304,19,2,1,6.89,763.88,74.08,2.58,40.0,2.57,230
2305,19,2,2,6.52,764.0,79.08,2.42,40.0,3.13,320
2306,19,2,3,5.61,764.04,85.75,2.58,35.0,3.39,310
2307,19,2,4,4.62,764.14,92.25,2.0,26.33,3.43,300
2308,19,2,5,4.98,764.24,94.0,2.0,24.0,4.08,290
2309,19,2,6,5.42,764.3,94.42,2.0,22.75,4.57,470
2310,19,2,7,5.78,764.48,95.0,1.63,20.63,4.98,420
2311,19,2,8,6.6,764.84,93.75,1.42,20.83,5.59,290
2312,19,2,9,8.01,765.02,89.08,2.0,22.83,6.25,320
2313,19,2,10,9.54,765.28,82.08,1.58,26.08,6.6,230
2314,19,2,11,11.01,765.48,72.17,1.0,33.58,6.06,310
2315,19,2,12,12.0,765.64,62.33,1.0,40.0,4.97,310
2316,19,2,13,12.25,765.7,59.58,1.42,48.75,4.58,270
2317,19,2,14,12.81,765.66,56.92,2.42,52.25,4.41,290
2318,19,2,15,13.18,765.6,54.83,3.0,40.0,4.25,300
2319,19,2,16,12.97,765.6,56.0,3.83,40.0,4.31,310
2320,19,2,17,12.58,765.6,55.0,4.75,40.0,3.7,390
2321,19,2,18,12.59,765.64,51.17,4.0,40.0,2.68,770
2322,19,2,19,11.76,765.78,54.17,4.0,40.0,2.64,690
2323,19,2,20,9.92,766.07,64.58,3.58,40.0,3.36,520
2324,19,2,21,7.78,766.47,74.33,3.0,40.0,3.38,360
2325,19,2,22,7.07,766.87,79.0,3.42,40.0,3.67,310
2326,19,2,23,6.76,767.22,80.67,3.58,40.0,3.65,240
2327,20,3,0,5.54,767.44,85.08,3.0,40.0,3.22,330
2328,20,3,1,4.98,767.5,85.92,3.42,40.0,2.85,300
2329,20,3,2,4.68,767.42,85.08,3.58,40.0,2.38,270
2330,20,3,3,3.89,767.3,88.0,3.0,35.42,2.03,290
2331,20,3,4,3.52,767.3,88.0,3.0,28.58,1.68,310
2332,20,3,5,3.23,767.38,88.0,2.17,28.0,1.38,300
2333,20,3,6,2.54,767.67,90.08,1.0,27.58,1.03,400
2334,20,3,7,2.57,768.02,92.17,1.42,25.75,1.34,340
2335,20,3,8,4.67,768.16,87.25,2.83,24.0,2.64,320
2336,20,3,9,7.3,767.97,77.83,4.42,30.67,3.57,380
2337,20,3,10,9.08,767.8,69.08,5.42,40.0,3.59,390
2338,20,3,11,10.14,767.67,61.25,6.0,35.0,2.92,270
2339,20,3,12,11.44,767.38,56.0,6.0,27.17,2.94,280
2340,20,3,13,12.66,767.12,53.08,6.0,27.25,3.28,320
2341,20,3,14,13.72,766.75,44.0,6.0,28.17,1.49,400
2342,20,3,15,14.59,766.23,38.25,6.42,32.42,0.47,470
2343,20,3,16,15.17,765.79,36.25,7.0,40.0,0.02,430
2344,20,3,17,15.42,765.4,31.25,6.75,40.0,-1.75,310
2345,20,3,19,13.97,764.67,40.58,5.58,40.0,0.61,720
2346,20,3,20,11.51,764.5,51.58,4.58,40.0,1.64,650
2347,20,3,21,9.58,764.58,57.17,4.42,40.0,1.45,440
2348,20,3,22,9.19,764.62,57.67,5.0,40.0,1.27,320
2349,20,3,23,8.57,764.5,61.67,4.58,40.0,1.54,250
2350,21,4,0,7.93,764.5,65.25,4.0,40.0,1.72,310
2351,21,4,1,7.32,764.33,69.08,4.0,40.0,1.98,320
2352,21,4,2,6.8,763.89,71.58,4.0,40.0,2.02,290
2353,21,4,3,6.8,763.52,71.42,4.0,35.42,1.98,240
2354,21,4,4,6.3,763.4,73.67,3.58,29.0,1.89,320
2355,21,4,5,4.93,763.36,78.5,2.58,29.0,1.39,410
2356,21,4,6,4.04,763.26,81.58,2.0,27.75,1.1,370
2357,21,4,7,4.98,763.08,80.17,2.42,26.0,1.81,260
2358,21,4,8,7.08,762.82,75.25,3.42,26.83,2.92,310
2359,21,4,9,9.13,762.66,68.75,4.0,27.58,3.6,310
2360,21,4,10,11.22,762.64,62.83,4.0,27.42,4.22,310
2361,21,4,11,13.29,762.62,57.42,4.0,33.0,4.93,330
2362,21,4,12,15.15,762.33,52.17,4.0,40.0,5.14,300
2363,21,4,13,16.58,761.77,42.33,4.42,40.0,3.63,370
2364,21,4,14,17.68,761.13,40.0,5.0,40.0,3.9,370
2365,21,4,15,18.62,760.65,38.33,4.58,40.0,4.14,380
2366,21,4,16,18.68,760.13,36.42,4.0,40.0,3.42,520
2367,21,4,17,18.4,759.87,39.67,4.0,36.33,4.2,310
2368,21,4,18,17.77,759.71,46.3,4.0,33.77,5.96,640
2369,21,4,19,16.49,759.56,51.33,4.0,40.0,6.23,770
2370,21,4,20,14.92,759.54,57.67,3.58,40.0,6.53,440
2371,21,4,21,14.31,759.68,57.92,3.0,40.0,5.97,410
2372,21,4,22,14.18,759.97,57.5,3.0,40.0,5.79,420
2373,21,4,23,13.31,760.12,61.42,3.42,35.0,5.99,410
2374,22,5,0,12.73,760.12,62.0,2.75,28.0,5.58,370
2375,22,5,1,11.71,760.3,66.58,1.42,27.58,5.61,370
2376,22,5,2,10.81,760.26,69.67,2.83,27.83,5.4,410
2377,22,5,3,10.85,760.12,64.58,4.0,33.58,4.41,400
2378,22,5,4,10.17,759.92,65.67,4.0,35.42,4.0,400
2379,22,5,5,9.41,759.72,70.5,4.42,33.58,4.21,420
2380,22,5,6,8.62,759.6,76.08,4.17,35.42,4.54,400
2381,22,5,7,8.1,759.75,80.5,3.0,29.0,4.9,380
2382,22,5,8,8.43,759.9,79.33,3.0,32.67,5.03,400
2383,22,5,10,10.57,759.87,66.67,4.33,28.67,4.6,130
2384,22,5,12,11.13,759.63,68.67,5.0,29.33,5.5,380
2385,22,5,14,13.11,758.73,58.08,6.0,40.0,4.96,530
2386,22,5,15,13.41,758.47,54.5,6.0,40.0,4.32,140
2387,22,5,16,13.28,757.72,57.75,6.0,40.0,5.03,270
2388,22,5,17,13.18,757.57,57.0,5.92,40.0,4.78,300
2389,22,5,18,12.88,757.3,57.58,4.42,40.0,4.66,510
2390,22,5,19,12.59,757.09,59.25,4.42,40.0,4.78,630
2391,22,5,20,11.97,756.72,63.08,4.58,40.0,5.02,630
2392,22,5,21,11.17,756.72,68.08,4.42,40.0,5.32,430
2393,22,5,22,10.41,756.9,71.83,5.0,35.42,5.46,330
2394,22,5,23,9.71,756.94,72.17,5.0,33.58,4.94,330
2395,23,6,0,8.67,757.0,77.67,5.0,34.58,4.92,340
2396,23,6,1,7.59,756.96,87.83,4.58,27.42,5.72,300
2397,23,6,2,7.22,756.78,87.33,4.0,33.0,5.27,340
